SSN,LotID,PanelID,Product,Config,ProcessDate,EqpID,Chamber,Slot,Recipe,Anneal_Temp,O2_Flow,Etch_Time,Pressure,RF_Power,Gas_Ratio,Thickness_Pre,CD_Pre
SSN2026001293,LOT0001,PNL00374,OLED_C,CFG_HIGH,2026-01-29,EQP03,CH1,4,RCP_A,505.11,84.46,62.6,1.484,464.48,0.9563,713.88,52.514
SSN2026001294,LOT0081,PNL00049,OLED_C,CFG_HIGH,2026-02-18,EQP04,CH4,12,RCP_B,508.55,83.62,57.57,1.5342,414.85,0.8973,717.12,51.483
SSN2026001295,LOT0044,PNL00641,OLED_B,CFG_STD,2026-02-11,EQP03,CH3,3,RCP_C,490.22,92.26,52.39,1.556,545.97,1.1496,719.15,54.144
SSN2026001296,LOT0023,PNL00609,OLED_B,CFG_STD,2026-01-03,EQP05,CH2,2,RCP_B,538.44,90.33,53.48,1.4645,472.63,0.91,713.31,51.555
SSN2026001297,LOT0058,PNL00397,OLED_A,CFG_HIGH,2026-01-21,EQP01,CH4,10,RCP_A,511.64,101.18,58.5,1.5749,449.91,1.1568,691.76,51.414
SSN2026001298,LOT0046,PNL00495,OLED_B,CFG_STD,2026-03-17,EQP04,CH3,11,RCP_C,493.88,81.41,53.0,1.5147,444.75,1.0836,689.62,52.293
SSN2026001299,LOT0003,PNL00278,OLED_B,CFG_HIGH,2026-02-11,EQP05,CH2,2,RCP_B,515.33,79.92,61.69,1.567,435.62,1.0239,707.48,50.366
SSN2026001300,LOT0065,PNL00555,OLED_C,CFG_STD,2026-03-27,EQP04,CH2,8,RCP_A,488.57,71.6,57.46,1.5677,428.37,1.0654,706.97,50.274
SSN2026001301,LOT0035,PNL00312,OLED_B,CFG_HIGH,2026-01-23,EQP05,CH3,7,RCP_B,506.01,87.57,61.02,1.6123,427.41,1.0672,720.3,51.314
SSN2026001302,LOT0060,PNL00692,OLED_A,CFG_LOW,2026-03-29,EQP03,CH3,3,RCP_C,494.88,82.95,60.85,1.5297,513.74,1.0138,736.44,49.751
SSN2026001303,LOT0077,PNL00045,OLED_B,CFG_STD,2026-03-14,EQP03,CH3,7,RCP_A,485.05,87.21,62.13,1.3599,435.66,1.1441,718.25,51.065
SSN2026001304,LOT0052,PNL00121,OLED_A,CFG_STD,2026-02-02,EQP01,CH2,9,RCP_B,519.2,72.89,62.75,1.6737,380.47,1.1413,690.54,55.185
SSN2026001305,LOT0058,PNL00678,OLED_A,CFG_STD,2026-02-24,EQP02,CH3,7,RCP_A,496.91,84.81,58.11,1.6432,414.19,1.0425,657.65,53.481
SSN2026001306,LOT0022,PNL00202,OLED_A,CFG_STD,2026-03-30,EQP01,CH3,7,RCP_A,499.31,83.64,61.01,1.5585,487.47,0.982,691.55,52.085
SSN2026001307,LOT0021,PNL00218,OLED_B,CFG_STD,2026-02-26,EQP04,CH4,11,RCP_B,503.9,83.11,61.3,1.6721,446.17,1.1345,677.73,54.448
SSN2026001308,LOT0036,PNL00554,OLED_A,CFG_LOW,2026-03-25,EQP04,CH1,3,RCP_A,552.35,76.53,46.64,1.5068,450.31,0.8682,692.47,49.933
SSN2026001309,LOT0073,PNL00133,OLED_A,CFG_HIGH,2026-01-10,EQP01,CH3,8,RCP_A,494.4,91.51,63.56,1.627,495.94,1.0655,715.81,56.232
SSN2026001310,LOT0045,PNL00359,OLED_A,CFG_STD,2026-01-15,EQP05,CH2,4,RCP_A,471.9,98.4,60.82,1.5278,427.8,1.0892,712.03,50.625
SSN2026001311,LOT0030,PNL00200,OLED_C,CFG_HIGH,2026-01-01,EQP02,CH1,12,RCP_A,479.4,73.12,63.1,1.3822,477.13,0.9637,754.6,55.307
SSN2026001312,LOT0067,PNL00139,OLED_B,CFG_STD,2026-01-30,EQP04,CH3,4,RCP_A,517.15,87.76,52.92,1.6184,431.62,1.1079,721.59,55.299
SSN2026001313,LOT0073,PNL00675,OLED_A,CFG_HIGH,2026-03-13,EQP05,CH3,11,RCP_B,534.38,58.98,58.26,1.4039,475.16,1.0279,755.82,48.169
SSN2026001314,LOT0077,PNL00140,OLED_A,CFG_STD,2026-03-28,EQP05,CH2,8,RCP_A,494.09,87.35,54.0,1.5539,441.31,0.9863,727.16,54.287
SSN2026001315,LOT0026,PNL00066,OLED_B,CFG_HIGH,2026-02-18,EQP01,CH4,3,RCP_A,525.46,67.04,64.1,1.4739,446.55,1.1071,736.06,50.961
SSN2026001316,LOT0061,PNL00472,OLED_A,CFG_LOW,2026-02-08,EQP01,CH2,10,RCP_C,511.87,77.8,52.27,1.4162,483.7,0.9431,701.39,50.421
SSN2026001317,LOT0051,PNL00607,OLED_B,CFG_HIGH,2026-03-25,EQP01,CH1,3,RCP_C,496.97,71.5,54.89,1.4906,481.18,1.0995,684.21,52.497
SSN2026001318,LOT0039,PNL00090,OLED_A,CFG_LOW,2026-02-22,EQP05,CH2,4,RCP_A,500.83,80.28,62.94,1.4349,449.21,0.8714,699.22,49.585
SSN2026001319,LOT0034,PNL00495,OLED_C,CFG_STD,2026-02-18,EQP03,CH2,5,RCP_A,507.89,88.71,56.54,1.5815,438.49,1.0529,709.72,52.454
SSN2026001320,LOT0010,PNL00379,OLED_A,CFG_HIGH,2026-01-08,EQP01,CH3,9,RCP_A,519.04,67.14,54.89,1.5268,510.97,1.0335,694.92,49.712
SSN2026001321,LOT0024,PNL00581,OLED_B,CFG_STD,2026-01-20,EQP03,CH4,5,RCP_A,511.36,79.12,64.99,1.4459,475.63,0.9868,685.97,51.836
SSN2026001322,LOT0047,PNL00089,OLED_A,CFG_HIGH,2026-03-04,EQP03,CH3,7,RCP_A,494.17,77.89,65.21,1.6806,441.31,1.0612,720.0,54.037
SSN2026001323,LOT0076,PNL00683,OLED_C,CFG_STD,2026-03-04,EQP03,CH1,7,RCP_C,497.21,94.65,63.97,1.4946,432.14,1.0236,685.87,52.234
SSN2026001324,LOT0074,PNL00433,OLED_C,CFG_STD,2026-02-14,EQP04,CH2,3,RCP_B,544.7,85.45,64.67,1.6757,490.87,1.1144,673.2,50.816
SSN2026001325,LOT0016,PNL00589,OLED_B,CFG_STD,2026-03-05,EQP01,CH1,3,RCP_A,509.02,72.58,58.73,1.69,459.04,1.0748,683.07,52.529
SSN2026001326,LOT0058,PNL00254,OLED_B,CFG_STD,2026-03-04,EQP02,CH3,4,RCP_C,513.91,78.23,58.87,1.638,449.28,1.0662,704.38,48.828
SSN2026001327,LOT0008,PNL00660,OLED_A,CFG_HIGH,2026-01-06,EQP04,CH1,3,RCP_A,513.64,94.45,56.44,1.5896,459.02,1.0533,686.22,49.906
SSN2026001328,LOT0058,PNL00438,OLED_C,CFG_LOW,2026-03-17,EQP05,CH2,12,RCP_A,509.37,87.71,60.92,1.4837,466.82,0.9922,704.53,50.682
SSN2026001329,LOT0030,PNL00089,OLED_B,CFG_LOW,2026-03-04,EQP02,CH4,5,RCP_A,506.74,74.65,57.1,1.3484,453.02,1.0059,724.41,52.995
SSN2026001330,LOT0039,PNL00646,OLED_A,CFG_STD,2026-01-20,EQP03,CH3,5,RCP_A,519.36,79.86,57.62,,497.13,1.0499,723.79,52.271
SSN2026001331,LOT0061,PNL00557,OLED_B,CFG_LOW,2026-01-20,EQP05,CH2,9,RCP_C,511.5,80.12,63.3,1.6014,499.08,1.0161,694.14,52.517
SSN2026001332,LOT0037,PNL00210,OLED_B,CFG_STD,2026-03-28,EQP04,CH2,10,RCP_A,509.22,77.7,66.51,1.5625,473.62,1.1189,678.71,51.448
SSN2026001333,LOT0069,PNL00382,OLED_C,CFG_STD,2026-01-23,EQP02,CH3,9,RCP_B,501.9,68.32,62.19,1.1866,503.12,1.0375,696.19,50.003
SSN2026001334,LOT0046,PNL00272,OLED_B,CFG_LOW,2026-01-03,EQP03,CH3,7,RCP_A,511.17,76.58,69.87,1.6244,455.3,1.0601,725.74,54.327
SSN2026001335,LOT0085,PNL00380,OLED_B,CFG_STD,2026-01-03,EQP01,CH1,12,RCP_C,498.93,93.11,56.12,1.5818,479.16,0.9178,731.34,50.174
SSN2026001336,LOT0055,PNL00675,OLED_B,CFG_STD,2026-01-21,EQP03,CH4,11,RCP_B,508.07,78.95,49.89,1.5639,490.16,1.1055,718.47,52.296
SSN2026001337,LOT0026,PNL00629,OLED_A,CFG_STD,2026-02-26,EQP03,CH2,3,RCP_B,555.86,81.17,63.93,1.7186,490.67,0.9835,738.83,51.287
SSN2026001338,LOT0066,PNL00151,OLED_A,CFG_STD,2026-02-11,EQP01,CH2,2,RCP_A,480.38,83.12,55.75,1.5954,487.06,0.9466,751.5,52.57
SSN2026001339,LOT0035,PNL00680,OLED_A,CFG_HIGH,2026-03-07,EQP02,CH1,5,RCP_C,515.34,99.75,58.49,1.3877,477.09,1.1617,698.4,50.35
SSN2026001340,LOT0046,PNL00307,OLED_B,CFG_STD,2026-01-21,EQP05,CH2,11,RCP_B,,82.07,50.27,1.7526,523.5,1.0858,745.68,
SSN2026001341,LOT0012,PNL00493,OLED_A,CFG_STD,2026-01-21,EQP04,CH2,12,RCP_A,507.1,90.75,55.05,1.3679,436.11,1.1082,703.75,54.119
SSN2026001342,LOT0011,PNL00535,OLED_A,CFG_STD,2026-02-06,EQP03,CH2,9,RCP_C,541.1,77.21,51.74,1.4631,449.57,1.0664,734.48,53.384
SSN2026001343,LOT0049,PNL00338,OLED_A,CFG_STD,2026-03-13,EQP02,CH3,9,RCP_A,489.6,79.92,57.61,1.5012,447.49,1.0225,727.01,51.799
SSN2026001344,LOT0016,PNL00320,OLED_A,CFG_HIGH,2026-02-15,EQP01,CH2,3,RCP_A,493.42,82.1,57.83,1.4209,442.12,1.0076,662.55,50.673
SSN2026001345,LOT0085,PNL00320,OLED_B,CFG_LOW,2026-03-10,EQP03,CH4,8,RCP_B,512.72,75.81,60.49,1.6365,385.39,1.0923,686.81,56.862
SSN2026001346,LOT0073,PNL00603,OLED_A,CFG_HIGH,2026-01-09,EQP03,CH4,3,RCP_A,491.44,80.37,66.82,1.6772,503.12,1.1206,680.69,49.616
SSN2026001347,LOT0060,PNL00271,OLED_A,CFG_LOW,2026-02-06,EQP01,CH1,7,RCP_A,519.14,89.1,63.72,1.6697,419.09,1.0245,667.23,53.174
SSN2026001348,LOT0063,PNL00196,OLED_B,CFG_STD,2026-02-09,EQP05,CH1,3,RCP_A,496.45,75.6,51.08,1.6068,460.94,1.1958,731.1,52.132
SSN2026001349,LOT0051,PNL00253,OLED_A,CFG_LOW,2026-01-07,EQP03,CH4,1,RCP_A,515.46,82.0,63.34,1.3165,405.23,1.0142,759.65,51.381
SSN2026001350,LOT0006,PNL00137,OLED_A,CFG_STD,2026-01-29,EQP01,CH4,12,RCP_A,483.73,87.67,60.61,1.3597,476.73,0.9185,703.82,51.852
SSN2026001351,LOT0034,PNL00274,OLED_A,CFG_STD,2026-01-26,EQP01,CH4,11,RCP_A,476.09,75.4,59.46,1.5399,427.51,0.8923,730.5,50.531
SSN2026001352,LOT0043,PNL00080,OLED_C,CFG_HIGH,2026-02-11,EQP05,CH1,9,RCP_C,496.34,90.76,59.88,1.4659,415.24,0.895,745.63,52.311
SSN2026001353,LOT0078,PNL00063,OLED_A,CFG_STD,2026-01-15,EQP02,CH1,8,RCP_B,487.9,82.58,61.13,1.5402,461.8,0.9969,715.0,52.102
SSN2026001354,LOT0019,PNL00506,OLED_B,CFG_LOW,2026-01-25,EQP02,CH1,3,RCP_B,537.29,80.68,56.19,1.8286,430.47,1.0114,709.39,56.588
SSN2026001355,LOT0043,PNL00055,OLED_C,CFG_HIGH,2026-03-28,EQP01,CH4,7,RCP_A,480.52,65.93,59.0,1.5327,434.9,1.0846,704.1,53.535
SSN2026001356,LOT0030,PNL00398,OLED_B,CFG_LOW,2026-01-13,EQP05,CH3,9,RCP_B,496.4,79.01,66.51,1.6651,461.01,1.0277,722.9,52.48
SSN2026001357,LOT0012,PNL00546,OLED_A,CFG_STD,2026-03-15,EQP05,CH2,7,RCP_A,511.62,84.97,56.13,1.6385,483.0,1.0975,730.99,52.594
SSN2026001358,LOT0009,PNL00507,OLED_B,CFG_STD,2026-02-18,EQP02,CH3,4,RCP_A,495.62,95.96,54.34,1.5266,426.36,1.0336,721.08,54.995
SSN2026001359,LOT0032,PNL00312,OLED_B,CFG_HIGH,2026-01-08,EQP04,CH1,5,RCP_B,488.71,86.54,59.66,1.9109,420.31,1.0311,720.26,49.656
SSN2026001360,LOT0008,PNL00136,OLED_A,CFG_STD,2026-02-06,EQP03,CH3,11,RCP_A,537.64,91.01,53.78,1.4072,455.82,0.9838,708.77,51.153
SSN2026001361,LOT0006,PNL00651,OLED_B,CFG_STD,2026-02-16,EQP01,CH1,4,RCP_B,496.97,72.33,50.52,1.5273,473.87,1.1438,671.77,47.876
SSN2026001362,LOT0030,PNL00584,OLED_A,CFG_HIGH,2026-01-25,EQP04,CH3,12,RCP_C,496.86,80.99,58.11,1.3569,506.2,0.9075,731.55,52.562
SSN2026001363,LOT0018,PNL00428,OLED_A,CFG_LOW,2026-01-25,EQP01,CH3,10,RCP_C,496.65,91.77,67.97,1.6575,417.5,1.0541,679.17,53.112
SSN2026001364,LOT0048,PNL00061,OLED_A,CFG_HIGH,2026-03-06,EQP05,CH3,11,RCP_A,516.36,74.9,59.79,1.6163,443.87,1.0155,724.87,49.608
SSN2026001365,LOT0002,PNL00025,OLED_A,CFG_STD,2026-01-03,EQP01,CH2,7,RCP_A,512.4,89.72,60.98,1.4547,496.15,1.0925,728.14,54.227
SSN2026001366,LOT0026,PNL00221,OLED_A,CFG_STD,2026-03-25,EQP02,CH4,3,RCP_A,491.77,87.87,48.28,1.4163,524.06,1.0283,682.63,50.134
SSN2026001367,LOT0039,PNL00111,OLED_B,CFG_HIGH,2026-01-30,EQP02,CH3,1,RCP_B,507.79,84.2,62.41,1.7662,420.24,1.0307,695.41,50.849
SSN2026001368,LOT0082,PNL00602,OLED_C,CFG_STD,2026-02-04,EQP02,CH1,7,RCP_C,496.37,79.37,60.51,1.5134,429.14,1.0087,760.92,51.727
SSN2026001369,LOT0054,PNL00144,OLED_A,CFG_STD,2026-01-12,EQP03,CH1,5,RCP_C,511.98,74.11,56.34,1.6393,468.34,1.1415,708.09,54.529
SSN2026001370,LOT0075,PNL00198,OLED_B,CFG_STD,2026-03-21,EQP04,CH3,2,RCP_A,486.31,96.2,60.99,1.5128,434.78,1.0302,680.71,49.869
SSN2026001371,LOT0030,PNL00683,OLED_B,CFG_STD,2026-01-21,EQP02,CH2,12,RCP_C,532.29,87.05,60.94,1.5314,428.43,1.1876,729.22,52.053
SSN2026001372,LOT0039,PNL00572,OLED_A,CFG_STD,2026-03-14,EQP03,CH1,12,RCP_B,500.85,84.72,54.17,1.636,463.56,1.0518,691.46,52.972
SSN2026001373,LOT0036,PNL00153,OLED_A,CFG_STD,2026-01-30,EQP05,CH1,5,RCP_C,499.86,78.7,61.83,1.3951,509.23,1.0317,663.91,52.58
SSN2026001374,LOT0076,PNL00269,OLED_A,CFG_HIGH,2026-01-03,EQP03,,9,RCP_B,494.44,82.3,66.58,1.5827,409.17,1.0184,722.47,52.65
SSN2026001375,LOT0082,PNL00361,OLED_A,CFG_STD,2026-02-06,EQP04,CH2,5,RCP_A,484.23,83.32,58.75,1.3779,507.44,1.0751,688.0,52.947
SSN2026001376,LOT0082,PNL00465,OLED_A,CFG_HIGH,2026-02-17,EQP02,CH3,6,RCP_A,491.01,85.2,55.23,1.5793,434.88,0.9829,717.71,50.446
SSN2026001377,LOT0064,PNL00655,OLED_A,CFG_STD,2026-02-12,EQP01,CH1,8,RCP_C,484.47,87.87,59.02,1.5613,467.1,1.0417,690.5,54.707
SSN2026001378,LOT0043,PNL00609,OLED_B,CFG_LOW,2026-03-30,EQP02,CH3,5,RCP_A,498.37,75.74,64.7,1.6388,510.68,1.0307,726.97,51.289
SSN2026001379,LOT0046,PNL00684,OLED_A,CFG_STD,2026-02-16,EQP01,CH2,10,RCP_A,489.34,70.27,53.26,1.6,466.39,1.056,714.4,51.037
SSN2026001380,LOT0084,PNL00029,OLED_A,CFG_STD,2026-03-12,EQP05,CH2,3,RCP_A,516.13,82.67,63.18,1.5046,444.59,1.058,647.86,54.06
SSN2026001381,LOT0025,PNL00166,OLED_A,CFG_STD,2026-02-03,EQP01,CH1,9,RCP_A,492.47,68.02,56.27,1.7062,480.14,1.0622,719.17,50.302
SSN2026001382,LOT0030,PNL00394,OLED_B,CFG_STD,2026-01-14,EQP05,CH4,12,RCP_C,485.7,79.41,61.33,1.5771,448.94,1.0376,703.05,52.109
SSN2026001383,LOT0077,PNL00035,OLED_A,CFG_STD,2026-02-14,EQP01,CH4,11,RCP_A,498.71,77.93,56.9,1.6866,473.25,1.1555,744.0,50.127
SSN2026001384,LOT0033,PNL00249,OLED_B,CFG_LOW,2026-02-20,EQP01,CH2,1,RCP_A,520.89,85.93,56.88,1.6942,447.84,1.0638,719.48,56.287
SSN2026001385,LOT0020,PNL00108,OLED_A,CFG_LOW,2026-02-07,EQP03,CH1,2,RCP_B,516.44,97.86,68.38,1.5849,485.14,1.2385,728.15,55.886
SSN2026001386,LOT0048,PNL00653,OLED_A,CFG_STD,2026-03-10,EQP01,CH2,8,RCP_B,511.4,66.44,52.25,1.6465,406.2,1.034,692.95,51.291
SSN2026001387,LOT0028,PNL00045,OLED_C,CFG_STD,2026-03-28,EQP01,CH1,12,RCP_A,482.07,100.19,62.67,1.6129,419.53,1.1067,691.04,52.488
SSN2026001388,LOT0076,PNL00104,OLED_A,CFG_HIGH,2026-01-08,EQP04,CH4,11,RCP_A,486.72,80.14,69.52,1.3821,405.69,0.9719,709.38,51.51
SSN2026001389,LOT0078,PNL00137,OLED_A,CFG_HIGH,2026-01-07,EQP01,CH1,11,RCP_A,484.55,84.78,63.77,1.3848,453.02,1.1421,701.35,50.838
SSN2026001390,LOT0027,PNL00104,OLED_A,CFG_STD,2026-01-25,EQP03,CH4,2,RCP_A,525.91,70.68,52.68,1.3641,401.47,0.9737,742.11,51.727
SSN2026001391,LOT0046,PNL00398,OLED_C,CFG_HIGH,2026-02-22,EQP01,CH3,7,RCP_A,513.49,89.97,52.95,1.507,430.79,1.0665,706.32,51.423
SSN2026001392,LOT0084,PNL00255,OLED_B,CFG_STD,2026-01-04,EQP01,CH2,9,RCP_A,491.21,82.33,55.87,1.48,416.24,1.0088,680.6,48.611
SSN2026001393,LOT0064,PNL00638,OLED_B,CFG_HIGH,2026-01-18,EQP04,CH4,8,RCP_B,503.97,81.51,60.87,1.4277,506.79,1.0662,690.14,52.0
SSN2026001394,LOT0019,PNL00183,OLED_C,CFG_STD,2026-02-06,EQP02,CH1,10,RCP_C,486.8,66.5,61.24,1.4879,420.33,1.0112,733.16,51.42
SSN2026001395,LOT0051,PNL00376,OLED_A,CFG_STD,2026-02-03,EQP01,CH4,3,RCP_C,485.83,82.59,53.01,1.4585,409.97,0.9669,705.99,52.093
SSN2026001396,LOT0053,PNL00462,OLED_C,CFG_STD,2026-03-18,EQP04,CH1,6,RCP_A,512.36,88.77,55.2,1.6619,463.69,1.0083,704.7,51.353
SSN2026001397,LOT0056,PNL00438,OLED_A,CFG_HIGH,2026-02-19,EQP05,CH4,6,RCP_A,500.4,80.11,55.54,2.1816,514.04,1.1533,735.44,50.815
SSN2026001398,LOT0003,PNL00557,OLED_B,CFG_STD,2026-03-20,EQP03,CH2,12,RCP_C,533.3,91.39,59.01,1.5248,450.94,1.0674,688.05,53.162
SSN2026001399,LOT0026,PNL00142,OLED_A,CFG_HIGH,2026-03-10,EQP02,CH1,3,RCP_B,533.01,91.06,70.92,1.5164,453.64,0.9269,656.36,52.513
SSN2026001400,LOT0073,PNL00355,OLED_A,CFG_HIGH,2026-02-07,EQP05,CH4,4,RCP_B,533.95,76.87,54.87,1.6776,500.18,1.1176,689.53,54.152
SSN2026001401,LOT0021,PNL00560,OLED_C,CFG_HIGH,2026-03-29,EQP02,CH1,1,RCP_A,515.74,94.76,78.63,1.5211,485.74,0.9587,715.81,52.44
SSN2026001402,LOT0026,PNL00604,OLED_A,CFG_STD,2026-03-17,EQP04,CH1,2,RCP_A,498.24,82.36,53.77,1.4912,469.89,1.0895,704.01,51.125
SSN2026001403,LOT0028,PNL00432,OLED_C,CFG_STD,2026-02-14,EQP03,CH4,12,RCP_B,522.56,82.4,63.5,1.4966,434.62,1.0743,672.55,52.672
SSN2026001404,LOT0016,PNL00456,OLED_A,CFG_STD,2026-03-18,EQP04,CH2,11,RCP_B,507.42,82.79,59.77,1.5443,470.96,1.0793,734.39,47.737
SSN2026001405,LOT0014,PNL00605,OLED_B,CFG_HIGH,2026-01-24,EQP03,CH4,4,RCP_A,531.08,82.55,55.07,1.4987,407.37,1.1783,713.92,55.497
SSN2026001406,LOT0030,PNL00437,OLED_C,CFG_LOW,2026-01-19,EQP03,CH3,9,RCP_C,506.47,60.96,58.0,1.5665,433.17,0.9637,719.34,52.021
SSN2026001407,LOT0075,PNL00664,OLED_A,CFG_STD,2026-03-13,EQP03,CH3,8,RCP_B,517.2,80.52,55.65,1.6613,505.1,1.0789,720.07,55.65
SSN2026001408,LOT0001,PNL00090,OLED_C,CFG_LOW,2026-03-13,EQP02,CH2,11,RCP_B,515.03,71.09,61.63,1.8191,500.57,1.1308,678.84,49.848
SSN2026001409,LOT0025,PNL00244,OLED_B,CFG_STD,2026-01-20,EQP03,CH1,4,RCP_A,532.84,95.01,74.76,1.6009,470.31,0.9785,717.27,49.376
SSN2026001410,LOT0006,PNL00079,OLED_B,CFG_STD,2026-03-09,EQP01,CH4,12,RCP_B,490.06,94.69,63.03,1.6509,387.47,0.9703,731.78,52.195
SSN2026001411,LOT0048,PNL00064,OLED_A,CFG_STD,2026-02-15,EQP02,CH1,5,RCP_B,542.41,88.82,59.49,1.5633,412.71,1.007,737.37,52.189
SSN2026001412,LOT0022,PNL00330,OLED_B,CFG_HIGH,2026-02-20,EQP01,CH2,9,,502.02,80.09,56.34,1.3955,431.22,1.056,727.31,52.143
SSN2026001413,LOT0068,PNL00158,OLED_B,CFG_STD,2026-03-18,EQP02,CH2,5,RCP_B,490.5,73.94,52.61,1.5316,448.99,0.9172,722.32,51.853
SSN2026001414,LOT0050,PNL00285,OLED_B,CFG_STD,2026-01-15,EQP02,CH2,9,RCP_B,500.96,76.74,64.04,1.516,411.24,1.0741,668.3,50.307
SSN2026001415,LOT0067,PNL00307,OLED_A,CFG_HIGH,2026-02-06,EQP01,CH3,5,RCP_C,473.59,97.54,63.74,1.1627,446.38,0.9173,709.64,48.678
SSN2026001416,LOT0054,PNL00435,OLED_A,CFG_STD,2026-01-27,EQP02,CH4,11,RCP_A,515.46,76.46,57.44,1.399,516.86,1.1335,687.04,52.038
SSN2026001417,LOT0038,PNL00662,OLED_C,CFG_STD,2026-02-20,EQP04,CH4,8,RCP_C,483.39,63.16,66.67,1.6623,469.03,1.0711,740.77,49.063
SSN2026001418,LOT0074,PNL00594,OLED_A,CFG_STD,2026-01-15,EQP05,CH4,4,RCP_A,507.7,90.24,60.12,1.5642,462.66,1.1831,737.13,48.884
SSN2026001419,LOT0041,PNL00265,OLED_B,CFG_STD,2026-01-11,EQP04,CH2,12,RCP_A,523.15,94.0,64.26,1.4748,419.39,1.0835,687.19,50.777
SSN2026001420,LOT0081,PNL00228,OLED_C,CFG_STD,2026-03-04,EQP04,CH2,9,RCP_A,494.25,95.27,61.63,1.5678,397.64,1.0056,708.9,52.318
SSN2026001421,LOT0085,PNL00539,OLED_A,CFG_STD,2026-01-06,EQP04,CH1,6,RCP_A,500.71,90.31,83.03,1.2856,412.01,0.9661,715.96,55.277
SSN2026001422,LOT0051,PNL00087,OLED_A,CFG_HIGH,2026-02-07,EQP05,CH3,2,RCP_A,484.15,91.61,54.75,1.5539,396.22,1.0491,731.62,53.361
SSN2026001423,LOT0058,PNL00378,OLED_B,CFG_STD,2026-03-30,EQP05,CH2,12,RCP_B,506.79,82.42,59.2,1.7533,457.63,1.0276,669.79,54.223
SSN2026001424,LOT0022,PNL00296,OLED_A,CFG_HIGH,2026-03-31,EQP01,CH3,10,RCP_B,554.18,65.39,64.63,1.5855,468.44,1.1249,656.97,52.742
SSN2026001425,LOT0070,PNL00128,OLED_B,CFG_STD,2026-01-17,EQP03,CH1,9,RCP_A,517.45,82.22,57.21,1.3074,421.21,0.9557,710.92,52.197
SSN2026001426,LOT0058,PNL00431,OLED_B,CFG_STD,2026-03-25,EQP05,CH4,10,RCP_C,495.76,86.97,62.42,1.4203,460.18,1.1917,649.25,56.261
SSN2026001427,LOT0077,PNL00225,OLED_B,CFG_STD,2026-01-31,EQP05,CH4,8,RCP_A,495.21,80.92,54.04,1.6735,506.41,1.132,713.81,48.987
SSN2026001428,LOT0023,PNL00130,OLED_A,CFG_STD,2026-01-18,EQP03,CH4,3,RCP_B,512.32,80.55,64.29,1.631,523.52,1.0137,724.21,50.715
SSN2026001429,LOT0067,PNL00457,OLED_B,CFG_STD,2026-02-15,EQP03,CH1,3,RCP_C,502.08,74.29,61.72,1.2998,481.96,1.1738,739.67,50.863
SSN2026001430,LOT0040,PNL00122,OLED_B,CFG_STD,2026-02-13,EQP01,CH4,1,RCP_C,493.29,73.99,53.39,1.7541,448.88,0.9673,695.06,53.198
SSN2026001431,LOT0016,PNL00471,OLED_A,CFG_LOW,2026-02-03,EQP03,CH1,1,RCP_B,521.48,96.71,58.77,1.4495,480.83,1.0464,713.87,49.64
SSN2026001432,LOT0015,PNL00114,OLED_B,CFG_LOW,2026-02-08,EQP03,CH2,9,RCP_B,497.74,96.99,65.12,1.5708,502.31,0.9279,725.64,52.951
SSN2026001433,LOT0048,PNL00304,OLED_C,CFG_STD,2026-01-09,EQP04,CH1,11,RCP_A,489.67,81.98,53.08,1.3955,384.75,1.1777,681.78,52.601
SSN2026001434,LOT0028,PNL00565,OLED_B,CFG_STD,2026-01-24,EQP03,CH2,2,RCP_A,510.92,84.25,54.11,1.3957,506.87,0.8982,731.97,53.045
SSN2026001435,LOT0009,PNL00160,OLED_B,CFG_STD,2026-01-18,EQP02,CH3,7,RCP_A,486.3,74.15,59.62,1.4657,435.94,0.9148,716.58,53.011
SSN2026001436,LOT0037,PNL00537,OLED_A,CFG_HIGH,2026-03-25,EQP05,CH1,2,RCP_A,516.66,87.14,71.73,1.5963,436.28,0.9792,695.47,54.423
SSN2026001437,LOT0056,PNL00505,OLED_A,CFG_STD,2026-02-14,EQP02,CH2,5,RCP_A,504.77,96.08,56.3,1.6749,442.58,1.1358,713.39,51.407
SSN2026001438,LOT0028,PNL00631,OLED_A,CFG_STD,2026-02-19,EQP02,CH3,10,RCP_A,475.75,69.77,62.72,1.4737,466.2,1.1064,706.66,52.507
SSN2026001439,LOT0082,PNL00119,OLED_A,CFG_STD,2026-02-09,EQP03,CH4,10,RCP_C,501.75,85.71,61.43,1.3488,416.11,1.0398,728.72,50.101
SSN2026001440,LOT0067,PNL00500,OLED_C,CFG_STD,2026-03-21,EQP02,CH3,12,RCP_C,473.04,,56.76,1.5274,445.03,1.1115,701.35,49.667
SSN2026001441,LOT0044,PNL00655,OLED_A,CFG_STD,2026-03-13,EQP01,CH3,4,RCP_C,511.09,86.22,60.89,1.531,473.38,1.0208,715.45,54.853
SSN2026001442,LOT0080,PNL00534,OLED_C,CFG_LOW,2026-03-04,EQP04,CH1,12,RCP_B,509.02,95.14,57.54,1.6288,462.65,1.0638,695.1,49.957
SSN2026001443,LOT0037,PNL00132,OLED_A,CFG_LOW,2026-01-29,EQP02,CH4,10,RCP_A,534.62,98.29,58.03,1.5531,468.33,1.1621,687.49,52.718
SSN2026001444,LOT0012,PNL00575,OLED_A,CFG_STD,2026-01-28,EQP05,CH1,5,RCP_A,522.14,80.13,50.86,1.5065,443.66,1.0103,714.12,52.509
